time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,5.0,5.0,2,1
2025-07-14 00:00:00+00:00,5.0,5.0,1,1
2025-07-15 00:00:00+00:00,4.0,2.0,6,4
2025-07-16 00:00:00+00:00,1.0,1.0,2,2
2025-07-17 00:00:00+00:00,1.0,1.0,8,5
2025-07-18 00:00:00+00:00,2.0,2.0,4,3
2025-07-19 00:00:00+00:00,4.0,4.0,9,6
2025-07-20 00:00:00+00:00,5.0,5.0,4,1
2025-07-21 00:00:00+00:00,3.0,3.0,9,3
2025-07-22 00:00:00+00:00,7.0,6.0,5,2
2025-07-23 00:00:00+00:00,8.0,7.0,2,1
2025-07-24 00:00:00+00:00,7.0,6.0,25,3
2025-07-25 00:00:00+00:00,8.0,6.0,4,2
2025-07-26 00:00:00+00:00,,,1,1
