url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,76,41
/Ricardokevins/Bert-In-Relation-Extraction/issues,7,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,6,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010979.png,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,4,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,3,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-20201025015454713.png,3,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,3,1
