url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,99,56
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,8,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,7,5
/Ricardokevins/Bert-In-Relation-Extraction/issues,7,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,6,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,4,4
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010979.png,4,3
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,4,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,4,2
