url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,110,49
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,23,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,23,5
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/figure,17,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,14,4
/Ricardokevins/Bert-In-Relation-Extraction/issues,13,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,12,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,12,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,11,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,10,3
