url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,133,74
/Ricardokevins/Bert-In-Relation-Extraction/issues,12,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,9,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,7,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,5,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,4,3
/Ricardokevins/Bert-In-Relation-Extraction/issues/28,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010980.png,3,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,3,3
