url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,25,16
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,4,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,3,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/test.py,3,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,2,2
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image.png,2,1
/Ricardokevins/Bert-In-Relation-Extraction/issues,2,1
/Ricardokevins/Bert-In-Relation-Extraction/actions/runs/17388755209/workflow,1,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/.DS_Store,1,1
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,1,1
