time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-10 00:00:00+00:00,2.0,2.0,15,6
2024-11-11 00:00:00+00:00,1.0,1.0,38,9
2024-11-12 00:00:00+00:00,2.0,2.0,8,3
2024-11-13 00:00:00+00:00,,,4,4
2024-11-14 00:00:00+00:00,1.0,1.0,4,4
2024-11-15 00:00:00+00:00,,,13,8
2024-11-16 00:00:00+00:00,,,2,1
2024-11-17 00:00:00+00:00,3.0,1.0,15,3
2024-11-18 00:00:00+00:00,,,78,12
2024-11-19 00:00:00+00:00,2.0,2.0,9,4
2024-11-20 00:00:00+00:00,1.0,1.0,29,5
2024-11-21 00:00:00+00:00,3.0,2.0,11,5
2024-11-22 00:00:00+00:00,,,5,5
2024-11-23 00:00:00+00:00,2.0,1.0,1,1
