url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,124,75
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,46,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,30,11
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,27,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,24,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/train.json,24,7
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,21,9
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,15,4
/Ricardokevins/Bert-In-Relation-Extraction/tree/main/README.assets,13,5
/Ricardokevins/Bert-In-Relation-Extraction/fork,10,3
