time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-04 00:00:00+00:00,15,6,0,0
2026-07-05 00:00:00+00:00,14,7,0,0
2026-07-06 00:00:00+00:00,10,6,0,0
2026-07-07 00:00:00+00:00,15,5,0,0
2026-07-08 00:00:00+00:00,13,4,0,0
2026-07-09 00:00:00+00:00,16,6,0,0
2026-07-10 00:00:00+00:00,11,6,3,2
2026-07-11 00:00:00+00:00,13,4,0,0
2026-07-12 00:00:00+00:00,13,4,0,0
2026-07-13 00:00:00+00:00,14,5,0,0
2026-07-14 00:00:00+00:00,15,6,0,0
2026-07-15 00:00:00+00:00,22,9,0,0
2026-07-16 00:00:00+00:00,8,3,0,0
2026-07-17 00:00:00+00:00,6,5,0,0
