url_path,views_total,views_unique
/Ricardokevins/Bert-In-Relation-Extraction,124,53
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.md,16,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/README.assets/Inkedimage-20210204112312401_LI.jpg,13,6
/Ricardokevins/Bert-In-Relation-Extraction/issues,13,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/figure/image-1603561010074.png,11,8
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/model.py,11,4
/Ricardokevins/Bert-In-Relation-Extraction/issues/57,10,3
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/demo.py,9,6
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/main.py,8,5
/Ricardokevins/Bert-In-Relation-Extraction/blob/main/loader.py,8,4
